Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"43059382","1","","","2017-03-28 01:58:42","","0","93","<p>I am returning a bunch of trusted html from a service and then in a <code>ng-repeat</code> I want to loop through the HTML and display it so I  am using <code>ng-bind-html=""item.myHTML""</code> but if the HTML has <code>&lt;style&gt;</code> applied on it then this style is applied to the whole page, how can I have this style only be applied to the HTML that is in my <code>ng-bind-html</code>?</p>

<p>Here is what some of the HTML I get form my service might look like</p>

<pre><code>&lt;html&gt;
&lt;style&gt;
body {
    background-color: linen;
}

h1 {
    color: maroon;
    margin-left: 40px;
} 
&lt;/style&gt;
&lt;p&gt;test text&lt;/p&gt;
&lt;html&gt;
</code></pre>

<p>But then all h1 tags on the page have color maroon, but I dont want that, just the embed html to have that style.</p>

<p>Thank you</p>
","3961428","","3961428","","2017-03-28 02:08:36","2017-03-28 03:19:08","Embed HTML with Style in Angular JS","<javascript><jquery><html><css><angularjs>","2","6","","",""
"42811546","1","","","2017-03-15 13:42:02","","0","132","<p>I want angularjs solution for this problem.</p>

<p>I am working in angular JS and I am disabling anchor link using css style.<br>
This works fine with Chrome and Firefox but not with IE. I am able to click the link even if it is shown as grayed out. Jquery is not allowed . How to achieve disabled anchor link for IE without jquery?</p>

<pre><code>**css style**

a.offline {
        pointer-events: none;
    }
</code></pre>

<p>Thanks</p>
","297115","","297115","","2017-03-15 13:45:59","2017-03-15 13:45:59","Angular JS - disable anchor link in IE without using jquery","<javascript><jquery><html><css><angularjs>","0","4","","",""
"41357652","1","","","2016-12-28 07:48:37","","3","37","<p>I am creating a shift planner, here i've made a JS context menu and trying to display the shift via angular. On clicking on any table cell all the cells are getting updated is there any workaround for this? What am i doing wrong.
Plunker link :<a href=""http://plnkr.co/edit/ZAWXlTsY0Z7SPeEVRtTe"" rel=""nofollow noreferrer"">http://plnkr.co/edit/ZAWXlTsY0Z7SPeEVRtTe</a>`
    </p>

<pre><code>    &lt;ul ng-repeat=""s in shifts""&gt;
            &lt;li  ng-click=""select(s)"" &gt;{{s.title}}&lt;/li&gt;
    &lt;/ul&gt;
</code></pre>

<p>
`</p>
","3440707","","","","","2016-12-28 07:58:46","Javascript Context Menuwith AngularJS Table","<javascript><jquery><html><css><angularjs>","1","0","","",""
"31917526","1","","","2015-08-10 10:45:53","","9","951","<p>I am newbie to angular JS. I had created a simple form with select, checkbox and radio button. I am not clear how the values are binding for these fields in angular. How can i minimize my HTML code and specify the value inside my controller. i want the result of each value to be added and displayed as total when i click on calculate button. My form is as follows.</p>

<p>HTML </p>

<pre><code>  &lt;body ng-app=""myApp""&gt;
  &lt;div class=""container"" ng-controller=""totalController""&gt;
    &lt;form class=""form-horizontal"" role=""form"" ng-submit=""calculate()""&gt;
      &lt;div class=""form-group""&gt;
        &lt;label for=""sel1""&gt;Select Model:&lt;/label&gt;
        &lt;select class=""form-control"" id=""sel1""&gt;
          &lt;option value=""40000""&gt;Moto turbo&lt;/option&gt;
          &lt;option value=""20000""&gt;Moto X&lt;/option&gt;
          &lt;option value=""10000""&gt;Moto G&lt;/option&gt;
          &lt;option value=""5000""&gt;Moto E&lt;/option&gt;
        &lt;/select&gt;
      &lt;/div&gt;
      &lt;div class=""form-group""&gt;
        &lt;label for=""color"" class=""color""&gt;Select Color:&lt;/label&gt;
        &lt;label class=""radio-inline""&gt;
          &lt;input type=""radio"" name=""optradio"" value=""400""&gt;
          Black &lt;/label&gt;
        &lt;label class=""radio-inline""&gt;
          &lt;input type=""radio"" name=""optradio"" value=""300""&gt;
          Red &lt;/label&gt;
        &lt;label class=""radio-inline""&gt;
          &lt;input type=""radio"" name=""optradio"" value=""300""&gt;
          White &lt;/label&gt;
        &lt;label class=""radio-inline""&gt;
          &lt;input type=""radio"" name=""optradio"" value=""200""&gt;
          Yellow &lt;/label&gt;
        &lt;label class=""radio-inline""&gt;
          &lt;input type=""radio"" name=""optradio"" value=""250""&gt;
    Blue &lt;/label&gt;
      &lt;/div&gt;
      &lt;div class=""form-group""&gt;
        &lt;label for=""sel1""&gt;Select Panel:&lt;/label&gt;
        &lt;label class=""checkbox-inline""&gt;
          &lt;input type=""checkbox"" value=""200""&gt;
          Set of 1 Panel&lt;/label&gt;
        &lt;label class=""checkbox-inline""&gt;
          &lt;input type=""checkbox"" value=""400""&gt;
          Set of 2 Panel&lt;/label&gt;
        &lt;label class=""checkbox-inline""&gt;
          &lt;input type=""checkbox"" value=""600""&gt;
          Set of 3 Panel&lt;/label&gt;
      &lt;/div&gt;
      &lt;button type=""submit"" class=""btn btn-primary""&gt;Calculate&lt;/button&gt;
      &lt;div role=""alert"" class=""alert alert-success"" ng-show=""showTotal""&gt;   Total is : &lt;/div&gt;
    &lt;/form&gt;
  &lt;/div&gt;
 &lt;!--container--&gt; 
 &lt;/body&gt;
</code></pre>

<p>Controller</p>

<pre><code> var myApp = angular.module('myApp',[]);
 myApp.controller('totalController',[""$scope"",function($scope){
      $scope.showTotal = false;
      $scope.calculate = (function(){
         $scope.showTotal = true;
          });
     }]);
</code></pre>

<p>My aim is to understand the value binding for select, checkbox and radio button.</p>
","4340444","","","","","2015-08-10 11:42:14","Angular JS form with select, checkbox and radio button","<javascript><jquery><html><css><angularjs>","2","2","0","",""
"23257859","1","","","2014-04-24 00:48:49","","3","2422","<p>I'm an Angular.js noob and need help with a tiny issue. The CMS I work in does not have a service &amp; will not output JSON. My only option is to get my data from the dom. I know this is not ideal and in a perfect world things would be different but they are not.</p>

<p>I have a div on the page hidden with CSS with the class of .people-data inside of that is an unordered list. This is my service :)</p>

<p>I believe I need to maybe wrap my jQuery that is scraping the dom for data in a 'directive' but don't know how to do it. It feels wrong to have this jQuery sitting in the controller.</p>

<p>Maybe I don't even need jQuery to get this data.. can Angular do stuff like this?</p>

<pre><code>var angularApp = angular.module('angularApp', []);

angularApp.controller('PeopleCtrl', ['$scope', function PeopleCtrl($scope) {

$scope.people = [];

    // don't want this in controller.. scraping dom for data
    // a directive?? how and where does it go?
    $('.people-data li').each(function(){
      $scope.people.push({ 
          name: $(this).find('.name').text(), 
          email: $(this).find('.email').text() 
      });
    });

} ]);
</code></pre>

<p>Here is the Plunk: <a href=""http://plnkr.co/edit/kUqL9f?p=info"" rel=""nofollow"">http://plnkr.co/edit/kUqL9f?p=info</a></p>
","2264934","","","","","2015-06-30 05:33:35","How to write a directive in Angular.js to scrape dom for data","<javascript><jquery><html><css><angularjs>","1","0","","",""
"50907159","1","50907341","","2018-06-18 10:13:06","","1","61","<p>When i click the Details in table row Pop Up modal only works on first item.when i click second row details first one value is open.</p>

<pre><code>&lt;!DOCTYPE html&gt;
&lt;html&gt;
&lt;head&gt;
&lt;title&gt;Title of the document&lt;/title&gt;
&lt;link rel=""stylesheet"" href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css""&gt;
  &lt;script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js""&gt;&lt;/script&gt;
  &lt;script src=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js""&gt;&lt;/script&gt;
&lt;/head&gt;

&lt;body&gt;
&lt;div class=""table-responsive""&gt;
                        &lt;table class=""table""&gt;
                            &lt;thead&gt;
                                &lt;tr&gt;
                                    &lt;th&gt;S.No&lt;/th&gt;
                                    &lt;th&gt;Product Name&lt;/th&gt;
                                    &lt;th&gt;BF/AF&lt;/th&gt;
                                    &lt;th&gt;M&lt;/th&gt;
                                    &lt;th&gt;A&lt;/th&gt;
                                    &lt;th&gt;E&lt;/th&gt;
                                    &lt;th&gt;N&lt;/th&gt;
                                    &lt;th ng-model=""TotalQuantity"" class=""ng-pristine ng-untouched ng-valid ng-empty""&gt;Total Quantity&lt;/th&gt;
                                    &lt;th ng-model=""Price"" class=""ng-pristine ng-untouched ng-valid ng-empty""&gt;Price&lt;/th&gt;
                                    &lt;th ng-model=""interaction"" class=""ng-pristine ng-untouched ng-valid ng-empty""&gt;Interaction&lt;/th&gt;

                                &lt;/tr&gt;
                            &lt;/thead&gt;
                            &lt;tbody&gt;
                                &lt;!-- ngRepeat: product in products --&gt;&lt;tr ng-repeat=""product in products"" class=""ng-scope""&gt;
                                    &lt;td class=""ng-binding""&gt;1&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;1 AL&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;AF&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;1&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;0&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;0&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;1&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;
                                        1

                                    &lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;24&lt;/td&gt;
                                    &lt;td&gt;&lt;a data-toggle=""modal"" data-target=""#myModal"" data=""1 AL"" ng-click=""getProductName(product.ProductID)""&gt;Details&lt;/a&gt;
                                        &lt;div class=""modal fade"" id=""myModal"" role=""dialog""&gt;
                                            &lt;div class=""modal-dialog""&gt;

                                                &lt;!-- Modal content--&gt;
                                                &lt;div class=""modal-content""&gt;
                                                    &lt;div class=""modal-header""&gt;
                                                        &lt;h4 class=""modal-title ng-pristine ng-untouched ng-valid ng-binding ng-empty"" ng-model=""WProductName""&gt; Suppository related warnings&lt;/h4&gt;
                                                        &lt;button type=""button"" class=""close"" data-dismiss=""modal""&gt;×&lt;/button&gt;
                                                    &lt;/div&gt;
                                                    &lt;div class=""modal-body""&gt;
                                                        &lt;div class=""firstone""&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/alcohol.png"" title=""Alcohol""&gt;
                                                                &lt;span class=""ng-binding""&gt;CAUTION&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/pregnancy.png"" title=""Pregnancy""&gt;
                                                                &lt;span ng-model=""Pregnancy"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;PROBABLY SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/lactation.png"" title=""Lactation""&gt;
                                                                &lt;span ng-model=""Lactation"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/driving.png"" title=""Driving""&gt;
                                                                &lt;span ng-model=""Driving"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/kidney.png"" title=""Kidney""&gt;
                                                                &lt;span ng-model=""Kidney"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;CAUTION&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/liver.png"" title=""liver""&gt;
                                                                &lt;span ng-model=""Liver"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                        &lt;/div&gt;
                                                    &lt;/div&gt;
                                                    &lt;div class=""modal-footer""&gt;
                                                        &lt;button type=""button"" class=""btn btn-default"" data-dismiss=""modal""&gt;Close&lt;/button&gt;
                                                    &lt;/div&gt;
                                                &lt;/div&gt;

                                            &lt;/div&gt;
                                        &lt;/div&gt;
                                    &lt;/td&gt;
                                    &lt;!-- Modal --&gt;


                                &lt;/tr&gt;&lt;!-- end ngRepeat: product in products --&gt;&lt;tr ng-repeat=""product in products"" class=""ng-scope""&gt;
                                    &lt;td class=""ng-binding""&gt;2&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;Practin&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;AF&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;1&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;0&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;1&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;1&lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;
                                        1

                                    &lt;/td&gt;
                                    &lt;td class=""ng-binding""&gt;26&lt;/td&gt;
                                    &lt;td&gt;&lt;a data-toggle=""modal"" data-target=""#myModal"" data=""Practin"" ng-click=""getProductName(product.ProductID)""&gt;Details&lt;/a&gt;
                                        &lt;div class=""modal fade"" id=""myModal"" role=""dialog""&gt;
                                            &lt;div class=""modal-dialog""&gt;

                                                &lt;!-- Modal content--&gt;
                                                &lt;div class=""modal-content""&gt;
                                                    &lt;div class=""modal-header""&gt;
                                                        &lt;h4 class=""modal-title ng-pristine ng-untouched ng-valid ng-binding ng-empty"" ng-model=""WProductName""&gt; Suppository related warnings&lt;/h4&gt;
                                                        &lt;button type=""button"" class=""close"" data-dismiss=""modal""&gt;×&lt;/button&gt;
                                                    &lt;/div&gt;
                                                    &lt;div class=""modal-body""&gt;
                                                        &lt;div class=""firstone""&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/alcohol.png"" title=""Alcohol""&gt;
                                                                &lt;span class=""ng-binding""&gt;CAUTION&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/pregnancy.png"" title=""Pregnancy""&gt;
                                                                &lt;span ng-model=""Pregnancy"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;PROBABLY SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/lactation.png"" title=""Lactation""&gt;
                                                                &lt;span ng-model=""Lactation"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/driving.png"" title=""Driving""&gt;
                                                                &lt;span ng-model=""Driving"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/kidney.png"" title=""Kidney""&gt;
                                                                &lt;span ng-model=""Kidney"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                            &lt;div class=""alcohol""&gt;
                                                                &lt;img src=""/img/Interaction/liver.png"" title=""liver""&gt;
                                                                &lt;span ng-model=""Liver"" class=""ng-pristine ng-untouched ng-valid ng-binding ng-empty""&gt;SAFE&lt;/span&gt;
                                                            &lt;/div&gt;
                                                        &lt;/div&gt;
                                                    &lt;/div&gt;
                                                    &lt;div class=""modal-footer""&gt;
                                                        &lt;button type=""button"" class=""btn btn-default"" data-dismiss=""modal""&gt;Close&lt;/button&gt;
                                                    &lt;/div&gt;
                                                &lt;/div&gt;

                                            &lt;/div&gt;
                                        &lt;/div&gt;
                                    &lt;/td&gt;
                                    &lt;!-- Modal --&gt;


                                &lt;/tr&gt;&lt;!-- end ngRepeat: product in products --&gt;
                            &lt;/tbody&gt;
                            &lt;tfoot&gt;
                                &lt;tr&gt;
                                    &lt;th colspan=""8"" style=""font-size: 1.5em;""&gt;Total&lt;/th&gt;
                                    &lt;th id=""right"" colspan=""3"" style=""font-size: 1.5em;""&gt;&lt;span ng-bind=""total"" style=""margin-left: -1em;"" class=""ng-binding""&gt;&lt;/span&gt;&lt;span class=""ng-binding""&gt; ₹ 50&lt;/span&gt;&lt;/th&gt;
                                &lt;/tr&gt;
                            &lt;/tfoot&gt;
                        &lt;/table&gt;
                    &lt;/div&gt;
&lt;/body&gt;

&lt;/html&gt;
</code></pre>

<p>DEMO LInk: <a href=""https://jsfiddle.net/ivinraj/3ydpc92z/1/"" rel=""nofollow noreferrer""><strong>Demo Link</strong></a></p>
","4925134","","","","","2018-06-18 10:26:06","Pop Up modal only works on first item in angularjs","<javascript><jquery><html><css><angularjs>","2","3","1","",""
"33604640","1","","","2015-11-09 07:54:19","","1","70","<p>I have a detail view and from database only single record is comming, I need to assign data to controls. below is my code</p>

<pre><code>  var app = angular.module(""MyProductApp"", []);
        app.controller(""ProductsController"", function ($scope, $http) {
            var ProductID = @Html.Raw(Json.Encode(ViewData[""ProductID""]));
            $http.get('/api/Products/GetProductForEditOrDetail',{params: { ProductID : ProductID }}).
            success(function(data){
                $scope.Product = data;
            }).
            error(function(data){
                alert(""msg"");
            });
        });
</code></pre>

<p>and below is html code </p>

<pre><code>&lt;div ng-app=""MyProductApp"" class=""form-horizontal""&gt;
    &lt;div ng-controller=""ProductsController""&gt;
        &lt;h4&gt;Product&lt;/h4&gt;
        &lt;hr /&gt;
        &lt;div class=""form-group"" &gt;
            &lt;label class=""control-label col-md-2""&gt;Product Name&lt;/label&gt;
            &lt;div class=""col-md-10""&gt;

                &lt;input id=""txtProductName"" type=""text"" class=""form-control"" name=""txtProductName"" disabled=""disabled"" Value=""{{Product.ProductName}}"" /&gt;
                &lt;input id=""hdnProductID"" type=""hidden"" class=""form-control"" name=""hdnProductID"" value=""{{Product.ProductID}}"" /&gt;
                &lt;input id=""hdnCategoryID"" type=""hidden"" class=""form-control"" name=""hdnCategoryID"" value=""{{Product.CategoryID}}"" /&gt;
            &lt;/div&gt;
        &lt;/div&gt;
&lt;/div&gt;
&lt;/div&gt;
</code></pre>
","5527780","","","","","2015-11-09 08:07:28","How to assign values to control using angularjs","<javascript><jquery><html><css><angularjs>","3","0","","",""
"41739136","1","","","2017-01-19 10:13:14","","2","393","<p>I have a progress bar generated by the code listed bellow. I am looking to use the triangle progress bar and if I click the button increase the width (blue color) automatically. I want to be able to complete a progress bar full triangle shape. </p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>$(document).ready(function() {
  //var progress=0;

  $('.clickbutton').click(function() {
    //progress++;
    $('#bar').css({
      'width': $(this).width() * 2
    });

    //$('#bar').html(progress);
  });
});</code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.container {
  width: 200px;
  height: 200px;
  position: relative;
  border-top: 4px solid #e74c3c;
  top: 295px;
  margin: 0px auto;
}
.triangle1 {
  position: absolute;
  margin: auto;
  top: -74px;
  left: 0;
  right: 0;
  width: 137px;
  height: 137px;
  transform: rotate(45deg);
  -webkit-transform: rotate(45deg);
  -moz-transform: rotate(45deg);
  -o-transform: rotate(45deg);
  -ms-transform: rotate(45deg);
  border-top: 4px solid #e74c3c;
  border-left: 4px solid #e74c3c;
}
.progressbar {
  height: 15px;
  background: blue;
  position: absolute;
  z-index: 999999;
  top: -11px;
}
.clickbutton {
  background: antiquewhite;
  text-align: center;
  line-height: 35px;
  cursor: pointer;
  position: absolute;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js""&gt;&lt;/script&gt;
&lt;div class=""container""&gt;
  &lt;div class=""progressbar"" id=""bar""&gt;&lt;/div&gt;
  &lt;div class=""triangle1""&gt;&lt;/div&gt;
  &lt;div class=""clickbutton""&gt;Button&lt;/div&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p><a href=""https://jsfiddle.net/cftt50aw/2/"" rel=""nofollow noreferrer"">https://jsfiddle.net/cftt50aw/2/</a></p>
","6474020","","519413","","2017-01-19 10:14:59","2017-01-19 15:24:42","How to make triangle design for a progress bar","<javascript><jquery><html><css><angularjs>","2","3","2","",""
"43061021","1","43061052","","2017-03-28 05:09:28","","0","723","<p><strong>How to make a programming code box in html css bootstrap or angular js</strong></p>
","7488786","","7488786","","2017-03-30 07:59:18","2017-03-30 07:59:18","How to make a programming code box in html css bootstrap or angular js","<javascript><jquery><html><css><angularjs>","1","1","","",""
"35574491","1","","","2016-02-23 10:08:52","","2","27","<p>I am trying this code in my system</p>

<p><a href=""http://jsfiddle.net/hKYWr/894/"" rel=""nofollow"">http://jsfiddle.net/hKYWr/894/</a></p>

<pre><code>&lt;div ng:controller=""controller""&gt;
&lt;ul ui:sortable=""sortableOptions"" class=""connectedList"" ng:model=""list1""&gt;
    &lt;li ng:repeat=""item in list1"" class=""item""&gt;{{item}}&lt;/li&gt;
&lt;/ul&gt;
&lt;hr /&gt;
&lt;ul ui:sortable=""sortableOptions"" class=""connectedList"" ng:model=""list2""&gt;
    &lt;li ng:repeat=""item in list2"" class=""item""&gt;{{item}}&lt;/li&gt;
&lt;/ul&gt;
&lt;hr /&gt;
&lt;div&gt;{{list1}}&lt;/div&gt;
&lt;div&gt;{{list2}}&lt;/div&gt;
</code></pre>

<p></p>

<p>However, after drag-and-dropping an item from list1 to list2 the item+the rest of the elements of the list2 after the position at which the item was dropped are not displaying. However the complete list2 is displaying in the div where the list2 is binded.</p>

<p>eg <code>list1=[a,b,c,d]</code></p>

<pre><code>list2=[1,2,3,4]
</code></pre>

<p>i drag b from <code>list 1</code> to <code>list 2</code> and drop it after 2.</p>

<pre><code>ul displaying(list1)
a
c
d

ul displaying(list2)
1
2


div displaying(list1)
a c d

div displaying(list2)
1 2 b 3 4
</code></pre>

<p>This problem is not happening in the fiddle, it is only happening in my system. I am not using CDNs to include <code>angular</code>, <code>angular-ui</code> but the files directly.
i have <code>j-query</code>, <code>jquery-ui</code>, <code>bootstrap</code> included in my code.</p>

<p>Please Help.</p>
","5967683","","5808727","","2016-02-23 10:32:09","2016-02-23 10:32:09","Angular UI Sortable Connected Lists added <li>s on second list vanishing after dropping","<javascript><jquery><html><css><angularjs>","0","0","","",""
"35585898","1","","","2016-02-23 18:58:29","","0","64","<pre><code>&lt;div class=""col-xs-10"" id=""leftDoc"" ""&gt; ... &lt;/div&gt;
  &lt;uib-tabset type=""tabs""&gt;
      &lt;uib-tab heading=""Event 1 Information""&gt; ....
      &lt;uib-tab heading=""Event 2 Information""&gt; ....
      &lt;uib-tab heading=""Event 3 Information""&gt; ....
      &lt;uib-tab heading=""Event 3 Information""&gt; ....
  &lt;/uib-tabset&gt;
&lt;div class=""col-xs-10"" id=""leftDoc"" &gt; ... &lt;/div&gt;
</code></pre>

<p>basically i have angular app i just want to get height from ""leftDoc"" and assign it to ""rightDoc"". there seems to be discussion about this topic but its related to controller finishing loading data, but in my case i don't have any data to load from, but when i use this script, it calculates the wrong height</p>

<pre><code>&lt;script&gt;
   $(document).ready(function() {
      var height = Math.max($(""#leftDoc"").height(), $(""#rightDoc"").height());
      $(""#leftDoc"").height(height);
      $(""#rightDoc"").height(height);
   });
&lt;/script&gt;
</code></pre>
","2747920","","","","","2016-02-23 19:33:19","how to get the height one div and assign it to other div, after html finishes rendering","<javascript><jquery><html><css><angularjs>","1","4","","",""
"35963939","1","35968623","","2016-03-12 22:11:12","","1","489","<p>I've put this code in Html head section:</p>

<pre><code>&lt;script src=""lib/smart-menus/jquery.smartmenus.min.js""&gt;&lt;/script&gt;
&lt;script type=""text/javascript""&gt;
        $(function() {
            $('#main-menu').smartmenus({
                subMenusSubOffsetX: 1,
                subMenusSubOffsetY: -8
            });
        });
&lt;/script&gt;
&lt;link href=""lib/smart-menus/sm-core-css.css"" rel=""stylesheet"" /&gt;
&lt;link href=""lib/smart-menus/sm-blue.css"" rel=""stylesheet"" /&gt;
</code></pre>

<p>and in body:</p>

<pre><code>&lt;nav id=""main-nav"" role=""navigation""&gt;
        &lt;div id=""main-menu"" class=""sm sm-rtl sm-blue""&gt;
            &lt;ul&gt;
                &lt;li&gt;&lt;a ui-sref=""site.home""&gt;Home&lt;/a&gt;&lt;/li&gt;
                &lt;li ng-repeat=""menu in menus""&gt;
                    &lt;a href='#'&gt;{{menu.Title}}&lt;/a&gt;
                    &lt;ul ng-show=""getHasSubMenus(menu)""&gt;
                        &lt;li ng-repeat=""subMenu in menu.SubMenus""&gt;
                            &lt;a ui-sref=""site.shopbycategory({ departmentID: subMenu.DepartmentID , categoryID: subMenu.CategoryID, searchTerm: '' })""&gt;
                                {{subMenu.Title}}
                            &lt;/a&gt;
                        &lt;/li&gt;

                    &lt;/ul&gt;
                &lt;/li&gt;
                &lt;li&gt;&lt;a ui-sref=""site.contact""&gt;Contacts&lt;/a&gt;&lt;/li&gt;
            &lt;/ul&gt;
        &lt;/div&gt;
    &lt;/nav&gt;
</code></pre>

<p>in the page controller I have:</p>

<pre><code> function siteController($scope, $location, $rootScope, Account, $state, $stateParams, Site, $timeout) {

    $timeout(function () {            
        $scope.getMenus(function () { // OnSuccess                 
            $('#main-menu').smartmenus('refresh');                
        });
    }, 1);}
</code></pre>

<p>Also I included jQuery 1.12 before other scripts. and I can verify that angularjs has added all the menus to the main-menu div using F12 in IE, But nothing appears in the page and I don't get any errors from these codes. Is my code correct?</p>
","737453","","","","","2016-03-13 09:27:42","jQuery Smart Menus not working in Angularjs","<javascript><jquery><html><css><angularjs>","1","0","","",""
